1	10400000	94	0.000009038	buffer	
1	10400000	91	0.000008750	builder	
1	10500000	96	0.000009143	buffer	
1	10500000	88	0.000008381	builder	
1	10600000	106	0.000010000	buffer	
1	10600000	92	0.000008679	builder	
1	10700000	95	0.000008879	buffer	
1	10700000	87	0.000008131	builder	
1	10800000	96	0.000008889	buffer	
1	10800000	89	0.000008241	builder	
1	10900000	101	0.000009266	buffer	
1	10900000	92	0.000008440	builder	
1	11000000	109	0.000009909	buffer	
1	11000000	87	0.000007909	builder	
1	11100000	100	0.000009009	buffer	
1	11100000	94	0.000008468	builder	
1	11200000	99	0.000008839	buffer	
1	11200000	91	0.000008125	builder	
1	11300000	112	0.000009912	buffer	
1	11300000	94	0.000008319	builder	
1	11400000	101	0.000008860	buffer	
1	11400000	91	0.000007982	builder	
1	11500000	112	0.000009739	buffer	
1	11500000	91	0.000007913	builder	
1	11600000	105	0.000009052	buffer	
1	11600000	97	0.000008362	builder	
1	11700000	105	0.000008974	buffer	
1	11700000	96	0.000008205	builder	
1	11800000	108	0.000009153	buffer	
1	11800000	94	0.000007966	builder	
1	11900000	111	0.000009328	buffer	
1	11900000	95	0.000007983	builder	
1	12000000	115	0.000009583	buffer	
1	12000000	95	0.000007917	builder	
1	12100000	117	0.000009669	buffer	
1	12100000	106	0.000008760	builder	
1	12200000	111	0.000009098	buffer	
1	12200000	96	0.000007869	builder	
1	12300000	112	0.000009106	buffer	
1	12300000	123	0.000010000	builder	
1	12400000	131	0.000010565	buffer	
1	12400000	122	0.000009839	builder	
1	12500000	115	0.000009200	buffer	
1	12500000	99	0.000007920	builder	
1	12600000	111	0.000008810	buffer	
1	12600000	102	0.000008095	builder	
1	12700000	110	0.000008661	buffer	
1	12700000	101	0.000007953	builder	
1	12800000	122	0.000009531	buffer	
1	12800000	103	0.000008047	builder	
1	12900000	134	0.000010388	buffer	
1	12900000	100	0.000007752	builder	
1	13000000	113	0.000008692	buffer	
1	13000000	101	0.000007769	builder	
1	13100000	118	0.000009008	buffer	
1	13100000	98	0.000007481	builder	
1	13200000	128	0.000009697	buffer	
1	13200000	104	0.000007879	builder	
1	13300000	119	0.000008947	buffer	
1	13300000	105	0.000007895	builder	
1	13400000	138	0.000010299	buffer	
1	13400000	129	0.000009627	builder	
1	13500000	128	0.000009481	buffer	
1	13500000	108	0.000008000	builder	
1	13600000	119	0.000008750	buffer	
1	13600000	100	0.000007353	builder	
1	13700000	124	0.000009051	buffer	
1	13700000	102	0.000007445	builder	
1	13800000	130	0.000009420	buffer	
1	13800000	107	0.000007754	builder	
1	13900000	125	0.000008993	buffer	
1	13900000	111	0.000007986	builder	
1	14000000	149	0.000010643	buffer	
